,I.10.7,I.11.19,I.12.1,I.12.11,I.12.2,I.12.4,I.12.5,I.13.12,I.13.4,I.14.3,I.14.4,I.15.10,I.15.3t,I.15.3x,I.16.6,I.18.12,I.18.14,I.18.4,I.24.6,I.25.13,I.26.2,I.27.6,I.29.16,I.29.4,I.30.3,I.30.5,I.32.17,I.32.5,I.34.1,I.34.14,I.34.27,I.34.8,I.37.4,I.38.12,I.39.1,I.39.11,I.39.22,I.40.1,I.41.16,I.43.16,I.43.31,I.43.43,I.44.4,I.47.23,I.48.20,I.50.26,I.6.2,I.6.2a,I.6.2b,I.8.14,I.9.18,II.10.9,II.11.20,II.11.27,II.11.28,II.11.3,II.11.7,II.13.17,II.13.23,II.13.34,II.15.4,II.15.5,II.2.42,II.21.32,II.24.17,II.27.16,II.27.18,II.3.24,II.34.11,II.34.2,II.34.29a,II.34.29b,II.34.2a,II.35.18,II.35.21,II.36.38,II.37.1,II.38.14,II.38.3,II.4.23,II.6.11,II.6.15a,II.6.15b,II.8.31,II.8.7,III.10.19,III.12.43,III.13.18,III.14.14,III.15.12,III.15.14,III.15.27,III.17.37,III.19.51,III.21.20,III.4.32,III.4.33,III.7.38,III.8.54,III.9.52,test_1,test_10,test_11,test_12,test_13,test_14,test_15,test_16,test_17,test_18,test_19,test_2,test_20,test_3,test_4,test_5,test_6,test_7,test_8,test_9
I.38.12,0.03688197485013982,8.361663952539745e-13,0.000506966802203829,4.203137586452868e-07,0.00014374978681348287,7.7470883677821e-05,0.10491094985364442,0.43080838295186097,1.1510261526633612e-07,0.5968931578211221,4.0026083268868864e-10,0.0056167318206861395,9.564729663502449e-05,0.5578736923769876,0.12719507206848923,9.1651890213985e-08,5.073937466561785e-06,0.8022378289600987,8.703903775335576e-05,5.313093626263868e-05,0.00048540264822206214,0.0014412305139881853,0.0014928285484328767,0.00016481749891254335,0.006988419140259145,0.0001411296991500868,8.445002892141038e-09,0.5563801880630952,0.6446192659972902,0.8899300365155345,0.024099403976598405,6.1407794706534664e-06,1.943422542208734e-05,1.0,0.024443976981215344,0.11710815361738679,1.2121242005762027e-08,0.040205426955384496,0.0021442719485295254,4.501551324738349e-06,0.08492397856279173,0.06118313291762634,5.0061779212562264e-08,0.9079559805632103,0.020695426211578515,0.005292718616316818,6.337110377382605e-05,9.478538800532956e-05,9.396620434258337e-05,0.783768036003061,0.00018396051796306192,0.001069813912197851,3.3027414666313897e-12,0.013438040929643062,0.002037977386039927,0.0004693620930828133,0.33489257327115873,7.160438512143744e-05,0.03837287420872768,0.009850458476088838,6.149094532190112e-09,6.330723012298149e-07,2.428420566764404e-15,0.0001272199227234701,0.0070752493717424975,3.770788123173118e-06,0.4310901966787066,0.00010109883783310525,0.00016284262027070026,2.7715363154433665e-11,0.002454218517611506,7.62740306304515e-14,0.03035014928309622,0.0018288897944001338,8.713651072902593e-05,0.93264158259283,0.015509643430643077,0.0010955085332240047,9.136976088869756e-08,9.903266436099465e-05,9.760147161895379e-05,0.0018962576913903579,0.00030477972932869984,3.6365808345662405e-11,0.00018942022489208446,0.000566073251986355,0.22840395529353522,3.928324694889373e-11,1.8917810391409564e-06,1.7543104842706377e-05,7.073289237268941e-05,1.0138759265495061e-09,0.0019935727244778205,0.26305349700092484,3.6162495705126e-11,1.5343236438954787e-08,0.4644286401824913,8.20416662680769e-06,0.3197479564223695,1.2973390225013654e-07,0.06615379990829684,0.09568338718526469,0.41422196062756655,0.00011703984868999372,6.107887042919468e-05,0.7461894724906762,0.016939668893878497,7.574796976243986e-07,3.9461106157609553e-13,0.05330018519135318,3.1187960269293136e-09,0.009598041771666316,0.01726531207439817,0.04714380721725883,0.0033882544257426736,0.048185391296966786,0.007853305737297294,0.13468615252421554,0.03927440303777436,
I.39.1,0.0002479516527563112,3.885613363493987e-11,9.875528241387658e-06,1.6852871908237507e-06,4.82663008786984e-06,3.2874903612247707e-06,0.0009810201644580997,0.4157945717036504,7.457503313308003e-07,0.5041955409183552,1.1181064066092427e-07,5.446225329076113e-05,3.1617622338769587e-06,0.04943142791079177,0.000773217073495134,7.085259408392352e-06,1.4365897344538132e-05,0.010522107646620597,0.001324496918173658,2.5973718036075808e-06,1.0155339616938481e-05,2.101236735131339e-05,0.43875138783294065,5.067168181840513e-06,0.9501984646540583,4.7585685919831195e-06,7.424043911566427e-06,0.004954656920296374,0.050673570145049376,0.025112711410402336,0.00016846320248676825,0.00015002340508982109,0.08368167420055307,0.024443976981215344,1.0,0.5754064809047112,8.206014068040428e-07,0.0002649559074829617,0.5236649231978505,0.00012292985837198176,0.6370564433881483,0.42718739797597405,4.652653993759037e-07,0.021080251591054984,0.029312580087732167,0.9281541171215738,2.901509441237344e-06,3.7266933839026183e-06,3.7064866052758037e-06,0.030966928086377795,5.304385394410528e-06,1.7502593660019567e-05,1.4962358426098473e-09,0.00010768831709055205,2.740726922206354e-05,1.029914014787412e-05,0.0030469839283515125,3.127563182642096e-06,0.0002570902822273282,8.30939359541462e-05,9.961655275038595e-06,0.0001924704044113137,7.960497600039198e-13,4.483410770581636e-06,6.334344793745799e-05,5.483541694751759e-06,0.030662001169117624,3.875521455280839e-06,0.00950591616209803,4.867573745025235e-09,3.0789843566876345e-05,8.807124074537066e-14,0.00020682854768292746,2.5088849909153436e-05,0.20507458811797524,0.016121081923381554,0.078865924512373,1.799638060252076e-05,5.108864539267495e-06,3.831524560987228e-06,3.8011287988506646e-06,2.5525957289734973e-05,7.26028515756676e-06,3.158217975392435e-08,5.7508969992349315e-06,0.07796167486849272,0.0015759347495909386,4.158770793075088e-11,0.00016776752060891086,0.0010905059219584177,3.1079046802767112e-06,0.0001871837703648977,0.06708706593299862,0.8768698787952911,3.778566279101535e-09,2.8888734936182527e-07,0.056810656536134777,1.81850744654801e-05,0.31974734649936204,1.3927106553376833e-06,0.2051259261027928,0.0005897023949464474,0.003520674535262674,0.0012533780891182517,2.8368619768719455e-06,0.6926268723917318,0.0001253663679504557,4.424577179094939e-06,4.0115437105286205e-13,0.0003412725153697297,1.5844794804370792e-07,0.9957185142306966,0.09476048046971262,0.00030533208016505765,3.642862154954045e-05,0.5378433849575515,7.072116850002153e-05,0.0008627620314224784,0.0002613652108775057,
I.39.11,0.003391470349504401,1.4084870931975378e-11,0.00020337033426378928,1.136835930950207e-06,0.00010958920431627268,7.771992358342615e-05,0.00794318436263024,0.4203411460231493,4.4397839990043514e-07,0.7531684263667404,2.918806324051687e-08,0.0009112918477245748,7.312030331745907e-05,0.21103453514614148,0.00879937251163665,2.4366468016906244e-06,1.0650879009936876e-05,0.0668423969543993,0.0006592231994905249,6.286636706679542e-05,0.0002109513452596365,0.0004000044434816254,0.18296534882105261,0.00011376079122780248,0.4977379013636245,0.000108162598374431,1.6660558622583427e-06,0.038379006339391626,0.20628232027627746,0.12540656984454643,0.0023489352891508204,6.65726812707322e-05,0.022737171286660043,0.11710815361738679,0.5754064809047112,1.0,2.860394839265283e-07,0.0035094475157748917,0.22866082285540126,5.322029919892012e-05,0.41262659840210036,0.892330630404252,2.529688529820223e-07,0.11293655424896987,0.026446108627074746,0.475718709896778,6.946775124436522e-05,8.697198514841646e-05,8.654879388148117e-05,0.14769444338474005,0.00011801744426389097,0.0003424034127382503,3.456638254109447e-10,0.0016517710631095432,0.0005084683536667222,0.00021513224058834464,0.02389008560332788,7.430583289349955e-05,0.003512787558478921,0.0013087872711104384,2.0479152784992425e-06,5.372997030899172e-05,1.8556751764930888e-13,0.0001026421567799275,0.0010269991865538724,4.9038018476729744e-06,0.08616284186061587,9.006427171833888e-05,0.003750984311155775,1.3596336562806607e-09,0.0005607309815963239,8.431272830423796e-14,0.0028302960316084797,0.0004688775183538108,0.06529491130943306,0.09025716640260323,0.05163159547363511,0.00035187188746986606,1.871066068679375e-06,8.916682195504859e-05,8.854710448727611e-05,0.00047498097785975265,0.00015570765327110092,6.6683904393466525e-09,0.0001281651810227179,0.029335387185299048,0.015028834707241161,4.087321457960628e-11,5.7769404188693096e-05,0.00040995809762940264,7.38993965484663e-05,2.4764134164853556e-05,0.03061695695838855,0.6637939600592901,1.171160926177122e-09,1.325772560579072e-07,0.2372339493715171,1.4422420785569493e-05,0.3197475323675378,7.325808037743917e-07,0.15182449238323867,0.006938923641400977,0.02837596747609755,0.0006736598291810528,6.807693579258153e-05,0.7088191440251144,0.0018295811454596275,2.710228396697308e-06,3.9915015137040306e-13,0.0043453507022539264,5.81825663803395e-08,0.5435335190540079,0.06114447310507626,0.0038998781553185144,0.0006355941821101357,0.9816176613814205,0.0011468241855999359,0.009209351272890583,0.0035381828378707025,
I.39.22,1.5336245459339787e-09,0.020476211440014287,4.1608970521045976e-10,0.004796782917827246,3.3489837721812147e-10,2.914149132652243e-10,1.715155671436779e-09,0.3243710286943928,0.0173294888911158,1.3546474790759523e-06,0.6651575196567221,8.072140389245703e-10,2.6727076536213563e-10,2.0276961391586704e-08,2.4947051744239048e-09,0.5331797540335883,0.0059715046295970515,8.068839687493836e-09,0.3070285978462993,2.6728081824957743e-10,4.3288214954330575e-10,5.674781889575864e-10,3.368523921829019e-06,3.353501141863182e-10,6.844649712638167e-07,3.327891197049126e-10,0.07616461997104929,5.674963545954323e-09,2.0067803860442162e-08,1.28918596504032e-08,1.2161210034575482e-09,0.5126884682753304,1.8364707879177397e-05,1.2121242005762027e-08,8.206014068040428e-07,2.860394839265283e-07,1.0,1.5157815079422679e-09,2.4802817327763265e-06,0.494541519447514,2.8225751376476983e-05,1.4052368433068917e-07,0.04084938494197662,1.1901142302646297e-08,0.2033134611193088,6.929122032223794e-07,2.7844184052513897e-10,3.0501209775266873e-10,3.044052908615061e-10,1.4789000134847019e-08,3.37339227311162e-10,5.358481103561641e-10,0.9179213418843128,1.0733676715379568e-09,6.381695751023248e-10,4.429993089675772e-10,3.95295295599873e-09,2.860624150965397e-10,1.5696089509181018e-09,9.48706117906434e-10,0.04333878872519014,0.030176906838323855,0.1547459886658244,3.2640441180488657e-10,8.373888687115149e-10,6.137555961702027e-05,1.1854149415822515e-08,3.092589716524802e-10,0.0062757577328656205,0.6657672860709524,6.614981092784302e-10,2.297241452124124e-13,1.3537572508514783e-09,6.118676916322712e-10,6.634981387884643e-06,9.952659029495258e-09,0.04914718661188226,5.450842762663e-10,0.7520138212930599,3.081622319865763e-10,3.0741080435364215e-10,6.128816498634072e-10,3.764920734397856e-10,0.47306125830278756,3.572504566319889e-10,0.00011816492975210941,3.1846762986733804e-09,6.075165239417344e-11,0.11491438629978998,0.04844260059953805,2.855552907721035e-10,0.0009116429178492555,0.0008030312107517479,6.491935957153899e-05,0.40817728692390387,0.17119269249215954,2.2531058161415244e-08,0.0021955837727214264,0.31974329453755024,0.11273577544288502,0.04435491824073636,2.171315315215379e-09,4.5947916711275425e-09,0.521790206418705,2.762010762853007e-10,0.3855567115825136,1.0816502673739282e-09,0.04165487094326986,4.47483671154593e-13,1.6872571136340383e-09,0.5483656883096755,6.176063966740667e-07,0.02747075706852523,1.569158995106419e-09,6.739554936650687e-10,1.9817190841151766e-07,9.021810767567714e-10,2.4359966690318315e-09,1.561316708203634e-09,
I.40.1,0.9198202341977492,1.393553296765632e-13,0.001842461223760677,2.1425554665358383e-07,1.2590041995139767e-05,1.7781142983399966e-06,0.8043514556719938,0.4381035182429578,4.6428205172406925e-08,0.24647252139961479,2.5935346812998073e-11,0.13021734976669744,8.11302673036931e-05,0.0011838505895336992,0.17835695503332755,1.0219541883071988e-08,3.058628506726391e-06,0.014486235533795223,2.0725302020811757e-05,5.84301171162013e-07,0.0008114674153586368,0.010504782987483483,4.068833878738003e-06,4.379894227472092e-05,7.05197329007487e-06,1.2677189915877474e-05,2.545798167663682e-10,0.014999015768283712,0.006911674816655498,0.010435598375601715,0.6265456325639969,1.183219639781703e-06,1.265181490928415e-08,0.040205426955384496,0.0002649559074829617,0.0035094475157748917,1.5157815079422679e-09,1.0,5.440695012318148e-06,8.196606756709057e-07,0.018199841886920372,7.06758256112151e-05,1.6935781020467793e-08,0.004918395564467766,0.01743503013407058,3.263642974926374e-06,9.631131594200078e-07,3.3266074453813197e-06,3.240723228424392e-06,0.005521593013913185,9.371516342969505e-05,0.004287204943918435,1.9044236373844997e-13,0.4032193251583933,0.01680753593063146,0.0003946160857091101,0.26318415558498054,1.4288681883481138e-06,0.8530538634371503,0.274618366608583,1.294511727530288e-10,2.8155198720070805e-08,1.855247628766371e-16,8.065794854925916e-06,0.1825552426818533,3.149541658535993e-06,0.9891684828191545,4.167312525345776e-06,1.4933011680518615e-05,2.395507087267814e-12,0.02787308187378329,7.12057367497396e-14,0.7962346875581011,0.015275873073045143,3.668091112791578e-08,0.017753293682450835,0.006207679444088702,0.0038460422194356017,1.2162130231859182e-08,3.770877220403098e-06,3.5069904064807295e-06,0.0176853890408261,0.00040867185745696225,1.4249169546807061e-12,2.8323558548203362e-05,1.7182326032952866e-05,0.20211818290922484,3.822655405077029e-11,1.756314999831515e-07,1.8276870498531598e-06,1.3319997544809532e-06,5.979343638430613e-13,0.00020992216938226004,0.10925169787673068,3.988057626110342e-12,3.675551569914879e-09,0.00030233078167905456,5.577796734074962e-06,0.31974824818785896,4.063018061263605e-08,0.03480272580229898,0.3852848548617498,0.08354526544380432,3.4058688100806496e-05,8.536654758374398e-07,0.7722928641587748,0.4641214264393655,3.1960734292251616e-07,3.915189814248994e-13,0.8121683380290922,4.6138785445087874e-10,1.33935992848108e-05,0.006512869243916557,0.9714648873629993,0.066506185414581,9.69940551152815e-05,0.20537323089255097,0.39949407532166537,0.8900764061969756,
I.41.16,4.8435723424557464e-06,1.1522364535962623e-10,1.1298607523979182e-07,2.5912795355995672e-06,4.8458683204687966e-08,3.1284310535545776e-08,4.5261957974114503e-05,0.41073966488066216,1.3095783664689899e-06,0.2852277541514768,4.4922049669681154e-07,8.200596356017721e-07,3.098573261290921e-08,0.004822746714096916,1.9203310044529786e-05,2.1530149098343866e-05,1.9944392121553646e-05,0.0005899237430844963,0.002744778956837053,2.3954761400061723e-08,1.1472337002323469e-07,2.664519559261943e-07,0.8822152012498479,5.163356046129379e-08,0.5220547714569422,4.770495921105599e-08,3.353735568562261e-05,0.00020800091292697324,0.005468591618358294,0.002005503793173545,3.253062381044951e-06,0.0003514194322016667,0.26075076845937856,0.0021442719485295254,0.5236649231978505,0.22866082285540126,2.4802817327763265e-06,5.440695012318148e-06,1.0,0.00029523372892791217,0.9345388964693553,0.1186514553892711,8.988059221998136e-07,0.0014972157108172936,0.0328272897934787,0.5346256996847971,2.7150840915660494e-08,3.607762324427424e-08,3.585536992141183e-08,0.002620300952581527,5.470695266743013e-08,2.1396328128534098e-07,6.843734459589554e-09,1.8150630083458282e-06,3.5919013231085096e-07,1.1545101259464526e-07,0.00013272181888535542,2.9566930725611512e-08,5.021614681516722e-06,1.3562250858140932e-06,4.8536638208788474e-05,0.0006947507186216752,3.678625279278041e-12,4.4523075546146167e-08,9.973796774188894e-07,6.208480560808191e-06,0.007379545645150992,3.7728733399715256e-08,0.02396495658373249,1.8511665249165653e-08,4.1372543599745355e-07,9.247165498877248e-14,4.076203931197268e-06,3.258220059133409e-07,0.5316286163889942,0.0010948525037898066,0.12181589577711492,2.2009624781090976e-07,1.4625856871014057e-05,3.7231649714033206e-08,3.688825318248968e-08,3.3350959436001207e-07,7.864514401240341e-08,1.5541424196080233e-07,5.9180193888605764e-08,0.19273315721550252,5.064110673981835e-05,4.2401699509367593e-11,0.0005003961463949572,0.0029519097334518105,2.934957971140011e-08,0.001266897277417529,0.14297980804257854,0.8735681592051608,1.299350465204535e-08,6.65038455803594e-07,0.005633350456417651,2.3474310162051464e-05,0.3197471384652781,2.7807568456107097e-06,0.27929747644562714,1.409229530387822e-05,0.00014277595703332524,0.0024094855676087107,2.6464605247739117e-08,0.6746652088280178,2.276702976589712e-06,7.52903139331704e-06,4.034092074060475e-13,7.381680171514977e-06,4.5700342423764627e-07,0.4804341747501324,0.1480398396739176,6.6153810375406255e-06,5.203339977488427e-07,0.17506894882173504,1.1087300515580254e-06,2.380338068511042e-05,5.1789030685519675e-06,
I.43.16,8.295275731485545e-07,0.00431064218057093,2.7525216676975946e-07,0.0017588532248093418,2.292405159523331e-07,2.0365598935732217e-07,8.759916357275099e-07,0.340194354712818,0.005693386011522791,0.00011723611574936142,0.7408079946226526,4.824969044740645e-07,1.888022186833267e-07,6.956119313834348e-06,1.247263193778381e-06,0.9145142691904766,0.002632556096899087,3.2776089744783114e-06,0.726142841703059,1.8919219513046468e-07,2.849316636853493e-07,3.5840303743389637e-07,0.00037161175923147916,2.293891431824591e-07,0.00011193121248174847,2.2800414373432367e-07,0.37392342466335815,2.462974801996973e-06,6.827245132090118e-06,4.785431417225117e-06,6.800197909228038e-07,0.9842768803139121,0.0013644844973646308,4.501551324738349e-06,0.00012292985837198176,5.322029919892012e-05,0.494541519447514,8.196606756709057e-07,0.00029523372892791217,1.0,0.001257310094509613,3.255797050812749e-05,0.01304702196546672,4.506395617632086e-06,0.15186192206207155,0.00011365860396772889,1.9590706045279733e-07,2.117187593177821e-07,2.1136008351293067e-07,5.3617795102264005e-06,2.3046874267567992e-07,3.4155734518837134e-07,0.3970363295977859,6.139462339737957e-07,3.9608953534365964e-07,2.9074720556798176e-07,1.8027677977066208e-06,2.0046362660082086e-07,8.462122192345089e-07,5.527824792182991e-07,0.2681879332265563,0.20137649811466096,0.0373261573536534,2.242935865707799e-07,4.97175977593435e-07,4.1016004829806654e-05,3.4250480737423787e-06,2.1422268869557743e-07,0.06530727791133889,0.25993286387265535,4.081664965676896e-07,1.932105255457948e-13,7.450243355061899e-07,3.821094988326899e-07,0.0006411400590865409,3.876268956390804e-06,0.19069669698118275,3.466211492368087e-07,0.7046698711339734,2.13579658588063e-07,2.1313913175667368e-07,3.825732477081835e-07,2.529653327086736e-07,0.9248442737275564,2.421908658370786e-07,0.004581887502487522,1.5206850526661102e-06,5.6696155691324035e-11,0.4412675928986185,0.2508055880906077,2.001638254209464e-07,0.023112588556591197,0.015467869506194677,0.0017826157595768645,0.1391475033046807,0.05770986468838338,7.6087365152752765e-06,0.0010888733653359208,0.3197440405102895,0.039443966326699255,0.15749464040210737,1.1090253711840885e-06,2.058906057676444e-06,0.978944215344802,1.9456366958601541e-07,0.43527270397415707,6.163171388380132e-07,0.015248070814634146,4.385904969500353e-13,8.968115739664331e-07,0.217738064428032,0.00010295434696135577,0.13034485417831232,8.426149699463107e-07,4.138861133925752e-07,4.238742042332169e-05,5.301652856627999e-07,1.2166998155548752e-06,8.419077264268683e-07,
I.43.31,0.01843330731679571,1.5950507697180204e-09,0.005733550317247952,4.030656987350695e-06,0.004665445879201321,0.004082231232131143,0.01912137941699054,0.4097619079144921,2.697978372296946e-06,0.3693436554911096,1.8059822039174484e-05,0.010522592674446798,0.0037623327646292004,0.12280887097213905,0.02761700074384289,0.00021845483148680146,2.6180478408512208e-05,0.06647226635028729,0.0073295607353498155,0.0037548446567634425,0.005949419815521753,0.007648826937643701,0.9929166901755253,0.004672902633869983,0.6513536309674426,0.0046374636705659245,0.001184123680054739,0.05200044696148472,0.11921953783157757,0.09058683677612527,0.015045789226831707,0.0013886350890606194,0.5432745661036715,0.08492397856279173,0.6370564433881483,0.41262659840210036,2.8225751376476983e-05,0.018199841886920372,0.9345388964693553,0.001257310094509613,1.0,0.34615540970344005,2.363630584532766e-06,0.08687263705326931,0.03435189394223282,0.6612787374468898,0.003906558382821422,0.004265520741013933,0.004257360821870286,0.09954146816699033,0.004700250674432874,0.007255956307662193,7.461138443667296e-07,0.01354294605846734,0.008518060025010274,0.00607908308180849,0.03864526562955463,0.004009886049248331,0.01881032370682621,0.012141676051128529,0.0020119478074182074,0.007887581539238447,7.361299330848517e-10,0.004552106318322636,0.010864326367167521,6.559766851181397e-06,0.051457177929328114,0.004322634238464979,0.07579020892860422,7.436296009297275e-07,0.008799683241037193,9.371527923460246e-14,0.0165191784735481,0.008196074214209686,0.7720248753794562,0.07620971380751532,0.1680349762910801,0.007371602785753811,0.00012454477526641251,0.004307842803149385,0.004297700420243186,0.008207930625533164,0.005217352519819328,1.699357487007466e-05,0.004961806463663848,0.3881868342132968,0.033252673685336194,4.2599825561725135e-11,0.0036528215630597266,0.014047256135211968,0.004002963800278971,0.04434314612633608,0.2718935637466123,0.8494712294544448,3.2842335206478755e-07,2.9822579532816e-06,0.1323896814947894,2.800830626321533e-05,0.31974709494991727,7.949374334373728e-06,0.3294767135739767,0.024603150912742826,0.04400605687022819,0.005524114933457832,0.003876119534341751,0.6713087795404016,0.013597385566489309,1.4359795390976352e-05,4.0390029275780493e-13,0.019922033327008634,4.688707466674963e-06,0.6236486522725522,0.2043090663480085,0.018704336726656955,0.00894152882022175,0.39799936161615646,0.01162025173171263,0.026869205329458204,0.018709831193301153,
I.43.43,5.518109167411934e-05,7.738765138254192e-12,3.3832262132464217e-07,9.830778872669163e-07,8.628590975385072e-08,4.575652975825717e-08,0.0013610247728607677,0.4212679463417317,3.567967472447294e-07,0.7977876937239946,9.739733853358375e-09,5.313978958589101e-06,5.740650180309204e-08,0.13428760160704242,0.00033627724054649863,1.1611489447470006e-06,9.64666412295906e-06,0.01950368996471216,0.00045743775972064543,3.1213734960592165e-08,3.1490905352018105e-07,1.0527446440300458e-06,0.08923221287769394,9.97038343425187e-08,0.3238133381091999,8.466178061230697e-08,4.0073125669578046e-07,0.006355795872812902,0.1387317184528353,0.0612946575720988,3.8553105988233776e-05,4.17255461297255e-05,0.005133702177575769,0.06118313291762634,0.42718739797597405,0.892330630404252,1.4052368433068917e-07,7.06758256112151e-05,0.1186514553892711,3.255797050812749e-05,0.34615540970344005,1.0,1.9111414219669882e-07,0.0482860581821306,0.025781687634783654,0.2992046539475635,3.7311420783848945e-08,5.621443558134014e-08,5.5717378939275785e-08,0.0783842474040894,1.1226610179387516e-07,7.434909695372171e-07,9.976501099290101e-11,1.5233683989891652e-05,1.5283004909183613e-06,3.002500029047924e-07,0.004070714969672951,4.223091504320998e-08,5.67703440233294e-05,1.0784660647337387e-05,4.08176904397302e-07,1.818158696863868e-05,6.101503310908677e-14,7.605580882463963e-08,7.416730550804566e-06,4.767792561795687e-06,0.0736440694648817,6.004840943732673e-08,0.002005177436824595,5.19362604980683e-10,1.9150537240656657e-06,8.351400833013263e-14,4.9349213054771035e-05,1.3658618670281975e-06,0.019281816148358433,0.03527843712585753,0.04372563516986134,7.583155753110367e-07,9.652537304963083e-07,5.879573103649289e-08,5.792948521157663e-08,1.4329971546611934e-06,1.9259809452438863e-07,1.56606156119407e-09,1.1492961065944493e-07,0.013869724791046225,0.0012638136706219594,4.072340976349209e-11,2.6933428934419326e-05,0.00021087625800786646,4.171445016666513e-08,1.1185769762277205e-06,0.01900122491121122,0.6100092838911131,5.164196790042368e-10,8.738832244717646e-08,0.1568092296595379,1.3446030015178405e-05,0.3197475706281194,5.388777821356022e-07,0.1374669778121447,0.00023516226781061748,0.004265426058899296,0.000498718401495224,3.5946322977487615e-08,0.7121114849554286,2.376069077412638e-05,2.2140760003027083e-06,3.9873580316148963e-13,0.00010537381139325793,3.068144222323279e-08,0.3695792064478932,0.051313180968794676,9.642094310657831e-05,3.026791490897192e-06,0.8469631231729171,7.874013862408106e-06,0.0005003243051910268,6.094565264878629e-05,
I.44.4,1.7148622684891557e-08,0.805035723631235,8.368822889106733e-09,0.21528999037197044,7.476284689065384e-09,6.930491143718829e-09,1.651717196697444e-08,0.2643857751165905,0.6273221464425367,3.3956987678866755e-07,0.015945906740507908,1.2027331838175805e-08,6.5567222365116335e-09,6.82468395144763e-08,2.2376583312989664e-08,0.012645471428962893,0.1462628302662863,4.157911395729014e-08,0.007031233175246999,6.610242857073672e-09,8.581693920659822e-09,9.943979394560816e-09,1.0649156357755445e-06,7.46742701623041e-09,4.5071809338321017e-07,7.449576207256017e-09,0.0010527265935375903,3.4723662270169436e-08,6.650374028853757e-08,5.2910435865887045e-08,1.4944557248271336e-08,0.014128205359440814,2.9373938251349272e-06,5.0061779212562264e-08,4.652653993759037e-07,2.529688529820223e-07,0.04084938494197662,1.6935781020467793e-08,8.988059221998136e-07,0.01304702196546672,2.363630584532766e-06,1.9111414219669882e-07,1.0,5.123911058531076e-08,0.5692150888800391,4.577449881308814e-07,6.760156247554039e-09,7.105177314360524e-09,7.097448348468435e-09,5.717234866812013e-08,7.482031509902843e-09,9.652128670873463e-09,0.038353454431799765,1.4078692870039553e-08,1.062360438334275e-08,8.709412095189466e-09,2.7710202047520252e-08,6.860373954324878e-09,1.738904690847042e-08,1.3124852435440707e-08,0.0006160360174765272,0.00044275930508289995,0.24463542899701102,7.373289995067979e-09,1.22321318141977e-08,0.0003704366520727328,3.151787096749201e-08,7.158648301082068e-09,0.00011362748151293692,0.07163557189948606,1.082157738319346e-08,4.857423454167799e-13,1.5898537502650838e-08,1.0371332083230537e-08,1.6384862260689473e-06,4.6114160216322404e-08,0.0008353853395997887,9.750590474165155e-09,0.023809758373861026,7.1452795931360464e-09,7.136141744633857e-09,1.0374123879682003e-08,7.93832116592897e-09,0.008775401330119195,7.744951805266322e-09,7.662588492373914e-06,2.5201176254069076e-08,8.140897537613973e-11,0.0016978103395274202,0.0006961784302402825,6.854133655907561e-09,3.4198383524513444e-05,2.383454971497556e-05,3.0223598160840837e-06,0.13823440777079637,0.4170829776318534,7.282503568781824e-08,0.04145901317081329,0.31974018677524035,0.6386316303181232,0.0008426232053753396,2.0668822220839136e-08,3.0646966444079686e-08,0.017824023244652872,6.7304676284051985e-09,0.22258917020617044,1.4027921134421107e-08,0.8374082065052699,4.866938380693562e-13,1.795740055093134e-08,0.1144940106236478,4.2339421169503263e-07,0.000432535699315861,1.718993595395206e-08,1.0866026334504487e-08,2.275535517466122e-07,1.2794252471771699e-08,2.1804147462045678e-08,1.730640461514751e-08,
