,I.10.7,I.11.19,I.12.1,I.12.11,I.12.2,I.12.4,I.12.5,I.13.12,I.13.4,I.14.3,I.14.4,I.15.10,I.15.3t,I.15.3x,I.16.6,I.18.12,I.18.14,I.18.4,I.24.6,I.25.13,I.26.2,I.27.6,I.29.16,I.29.4,I.30.3,I.30.5,I.32.17,I.32.5,I.34.1,I.34.14,I.34.27,I.34.8,I.37.4,I.38.12,I.39.1,I.39.11,I.39.22,I.40.1,I.41.16,I.43.16,I.43.31,I.43.43,I.44.4,I.47.23,I.48.20,I.50.26,I.6.2,I.6.2a,I.6.2b,I.8.14,I.9.18,II.10.9,II.11.20,II.11.27,II.11.28,II.11.3,II.11.7,II.13.17,II.13.23,II.13.34,II.15.4,II.15.5,II.2.42,II.21.32,II.24.17,II.27.16,II.27.18,II.3.24,II.34.11,II.34.2,II.34.29a,II.34.29b,II.34.2a,II.35.18,II.35.21,II.36.38,II.37.1,II.38.14,II.38.3,II.4.23,II.6.11,II.6.15a,II.6.15b,II.8.31,II.8.7,III.10.19,III.12.43,III.13.18,III.14.14,III.15.12,III.15.14,III.15.27,III.17.37,III.19.51,III.21.20,III.4.32,III.4.33,III.7.38,III.8.54,III.9.52,test_1,test_10,test_11,test_12,test_13,test_14,test_15,test_16,test_17,test_18,test_19,test_2,test_20,test_3,test_4,test_5,test_6,test_7,test_8,test_9
I.37.4,0.9143942010954388,0.008571058477947313,0.99041572239866,0.9342042832870258,0.9801850704170959,0.9693666065044363,0.6545513789235806,0.1791431609764347,0.011979282180072054,0.6305284018488103,0.012074878509674127,0.8326445966138534,0.9583272180565471,0.49706487341036476,0.8549029392222569,0.6713730723446178,0.2696241159914941,0.7369759326060867,0.005811942383151999,0.9572560303034381,0.8062082011578957,0.8220426845875967,0.6317014079174825,0.9909183024705186,0.5154651516501032,0.9743487096639061,0.5505035013153696,0.7114482808009683,0.7645469289540126,0.60940945900487,0.7621470392622705,0.06421509854262439,1.0,0.17617799002024778,0.11024705279125636,0.20786926985542287,0.24971665672670548,0.965666388188975,0.10725839140186463,0.4081568546798191,0.037584198931573276,0.04377377284201123,0.5437428004377338,0.47184354252523875,0.7093557197674789,0.4999040009011527,0.9726874405974684,0.9901033047231402,0.9802465983299606,0.9842942735962519,0.9278214184251536,0.8642960349628942,0.002327692976109847,0.8974317567874641,0.9897943289307306,0.9167963337178359,0.6785324610703412,0.9622265335004492,0.9317885034565107,0.7772013173048977,0.16926176889013658,0.0789848744493663,0.04039895391290919,0.9888472511359219,0.8128256776562632,0.09250446500447451,0.6948972977475777,0.987610643431097,0.0755303348224189,0.01501466287043334,0.7768237613434239,0.5792957168942843,0.5438562986655753,0.8388063545187202,0.07935114311652773,0.7295054952182626,0.7815277346798948,0.8995816937527792,0.5538365815930415,0.9891880476608493,0.9875795718398084,0.9545752965523275,0.9406180234341011,0.0006407663656214248,0.9980505874881129,0.31986460117964666,0.4961607074391763,0.3324101146640829,0.10044627408062833,0.08507247483939621,0.9750954321399294,0.17883523607250618,0.8981352996630786,0.30327309825358145,0.08826939864455488,0.768169989962476,0.7056095824200563,0.11576548009526716,0.998662387682194,0.6913640337419276,0.7543025559608547,0.9889145003784723,0.9457140515256908,0.20003307186323654,0.9692465137730764,0.09964996069246979,0.9702676530115065,,0.6434606083064655,0.7762044942738057,0.00038748029609093573,0.4928176526994731,0.19935044430473892,0.9063253458591349,0.9031586051091496,0.3676438993002499,0.6605581046783343,0.8125715707688984,0.947588544126406,
I.38.12,0.00012200288594618075,0.021596030701352752,0.0007980296776127992,0.7561204963666641,0.0003125034866595603,0.00016873400621216305,0.13023624304534148,0.4723282478300508,0.023275190489827714,0.7913717841704822,0.03974151296423027,0.002803297273100982,0.00014808274111342062,0.20033769497203588,0.001513076649715617,0.9154778763264297,0.3530912964712508,0.04280251951836493,0.01817096074416742,0.0001490470712586509,4.071877661643156e-05,0.002480373897286809,0.01698668083572698,0.00030756453149910414,0.2158585772806552,0.00033715193982053086,0.42830513866416053,0.01706280999774288,0.0557455211855813,0.12352004597221929,0.011023601422059314,0.15311848666146258,0.17617799002024778,1.0,0.5082394191267415,0.834363410839255,0.4833710780596693,0.0006230663113194185,0.49204167774349095,0.7111849117768667,0.13183119402833662,0.1982873163453101,0.7465018771514791,0.14996010448789698,0.7739283241155319,0.2203688978135668,0.00017467310810898254,0.0002162122446591973,0.00019236438317311993,0.0036628616462729205,0.0005819811035341837,0.0012951184819332065,0.008221232878837158,0.0012920472764500015,0.0003632993716486061,0.0006458559286265732,0.02859809726922126,0.0001555432630226706,0.00013550775754332645,0.004830909296017897,0.4646959513203819,0.26875193398793346,0.12359980874933375,0.0002138568161581266,0.005212892585442236,0.10391620099802629,0.10578853410115818,0.00021205433699352416,0.24297709939138207,0.04561081909749502,0.0034017475093702037,0.5912565467237534,0.04941566700312913,0.0018702950549981726,0.3996222919712791,0.03434416795392747,0.488624240463866,0.0008766756985469265,0.8871566622799412,0.00021366264432886328,0.0002079678996338973,0.00019957135428652232,0.0006756900303393101,0.0023834244417659063,0.000247174539325911,0.9094055128988726,0.09332610459583592,0.336165604666667,0.2522524300548041,0.3071786972575632,0.00017958885735582121,0.635369619395219,0.28346235674426934,0.709627145766237,0.24725548700439526,0.6090771452207719,0.040863571214393234,0.14567713013277445,0.0002389834959926079,0.3429897507784704,0.43187235241581257,0.0007714875733606867,0.0018979932962124516,0.3442729802638689,0.00016741944947926796,0.11284350192174887,0.00019954137123448396,,0.645062699984264,0.009326034883464833,0.0012957645408370082,0.16757608116731734,0.4209647273033432,0.0023387625358515726,0.0002654220458057797,0.5694831065926734,0.011817490594718164,0.010588961209394999,0.0007054255129117721,
I.39.1,0.007105503072957009,0.03668827375925118,0.011745575973134597,0.6910102628785704,0.01098351771252394,0.008726302451576991,0.09865885690932323,0.6989405797400381,0.032485515803526,0.5865218350073205,0.08773869532113998,0.022807465524468582,0.008300007169540536,0.14169023697653454,0.019462822138563058,0.7534268162318112,0.393212889018997,0.054391996501874776,0.039085754163879945,0.008281903870630446,0.004375899123822839,0.02292229310756677,0.01622619616448149,0.010111445896316665,0.14593628694124924,0.011285688708461515,0.3878565866642587,0.043221472818930115,0.05827823762530568,0.09974490115087165,0.03515529402724526,0.23432498936442242,0.11024705279125636,0.5082394191267415,1.0,0.7403452022280026,0.6258887763723122,0.012670688692204066,0.9783228534173878,0.8645947232222698,0.280743137273085,0.7605443446332545,0.8369698512593742,0.1266026174053395,0.8000497442960203,0.1492523092788449,0.008852689509866873,0.009587244425875503,0.009169708404551363,0.016942864868705814,0.013879988900945064,0.01853741718643764,0.022770514491740255,0.01701750825807328,0.010932980312592686,0.014519914778830047,0.052613702260204856,0.008451892635973663,0.007589205920493497,0.02872164009180918,0.702070244385723,0.5009556240273532,0.2310923867906447,0.009538381368276084,0.026831092801099122,0.10891056376220985,0.06769918489468482,0.009493624327849882,0.44043757972483044,0.09061104122048853,0.027025120736865263,0.5960009320049997,0.07838030109602166,0.020978710888934177,0.9836528750078509,0.05095743153324367,0.4025685901962016,0.01591683593672408,0.9647736349966545,0.00954635827325099,0.009466631862296028,0.00856679873239815,0.013718463980832991,0.008752586793328425,0.009993312860900945,0.7765290091847167,0.10267823935368288,0.337651438563484,0.38697043810317133,0.5852251579495045,0.008948766015023297,0.9914336317077295,0.1869388617499017,0.9492251127706258,0.4062465181282201,0.5535983963304127,0.05607963763993725,0.1601480439852186,0.009962484012460193,0.26160640665600476,0.3445999451560131,0.012329587848339232,0.012431156167652035,0.43042432971956035,0.008713708873052698,0.118656101465352,0.008959199995036046,,0.6456919493411073,0.03286624209230147,0.0034214521347386666,0.12987393503270947,0.5705001990459075,0.018461509752878247,0.0077228491751842885,0.3189541246391472,0.044526669880015336,0.03138992131056574,0.013556439334390971,
I.39.11,0.03968772741945742,0.028603409888655736,0.05616077347767371,0.735057875304246,0.05571561989006711,0.0468628939110517,0.2410327458779932,0.5682367095529539,0.027268624668264928,0.7314500852834818,0.06331924903214264,0.09442296011994096,0.0451168122406351,0.3295596953676809,0.08505628519916245,0.8626692724940839,0.36789178852617765,0.16329048023194134,0.028401325402426174,0.04501569744410473,0.02719718007226507,0.09558296161986683,0.04823398150856576,0.05182077451577305,0.3303464595412078,0.056851739325073695,0.4159315491883435,0.1473753325089961,0.16600400491116835,0.2505603156319603,0.126459842516516,0.1891476982174733,0.20786926985542287,0.834363410839255,0.7403452022280026,1.0,0.5400114463955663,0.06100218477556235,0.7226454188388969,0.7680913409450651,0.20439918406247948,0.5059270119806856,0.7786900610976581,0.3166352120366384,0.782880696699157,0.3382270125474469,0.04738285051210673,0.05031563792340112,0.04865087073542153,0.07017152769217087,0.0663883382906303,0.08217195445054146,0.015585548520153425,0.07615283281753742,0.055065552521044774,0.06871449914737468,0.16817679033228636,0.04573741342325325,0.04185918037407847,0.11211477334951386,0.566147099981432,0.37767069037121903,0.17442787405069007,0.05011579634579385,0.10478425840709746,0.10569180904953734,0.12615771706319137,0.049928573246083754,0.3349684083388481,0.06726900544663011,0.1086023664888958,0.5928684070978687,0.23222052094613962,0.08982062391606584,0.6977018857710398,0.1585594159037424,0.4649649377264383,0.07333619220200135,0.9390704520347537,0.05015507407751413,0.04985054254467664,0.04572422956599234,0.06518387473037987,0.005674828556439565,0.05185219831333249,0.977623235799221,0.27820180589635357,0.3366697803499046,0.31155353476545916,0.4381969702998806,0.04777271445536115,0.7936927473659909,0.27993266912447956,0.8023055392945225,0.31902318219320813,0.591591652624122,0.17021289270502796,0.15103665781164408,0.0517968782907729,0.32559307765008905,0.4097032167504454,0.05880007335498023,0.055511005204530194,0.37846068446667047,0.04682083838876124,0.1149159218355919,0.04757597657988813,,0.6452754505135045,0.1205366581061554,0.0023638864882640433,0.31559705555652556,0.48223700866876373,0.07890426687770989,0.041056670167817236,0.5626505213923078,0.15641370524767964,0.11398743083862792,0.06434624667596117,
I.39.22,0.20878850768595952,0.19108257089866595,0.22204996395882504,0.5683049046176756,0.22596471632108356,0.21753755392115143,0.3039011422014759,0.8428799476949307,0.10125209642004115,0.456969878279464,0.502480252295749,0.2529678922805303,0.21572789772480228,0.3414710191305941,0.2482443319281895,0.5521010214156099,0.5227613845026389,0.27842988833464855,0.30205707979385366,0.21556442142918156,0.19180422936617847,0.25461058341057274,0.1667325982613097,0.22134904568174413,0.3392572676153731,0.2269600489960406,0.32228156383809536,0.2790175771600791,0.27516068469913735,0.311710445977261,0.2683462945851015,0.6189671145477806,0.24971665672670548,0.4833710780596693,0.6258887763723122,0.5400114463955663,1.0,0.22888899308497912,0.6335422409900364,0.8207799413235733,0.8793258996369295,0.6921554800725982,0.943628000593952,0.34231685044153626,0.8674368020176377,0.34278313873659183,0.21808097187747838,0.22096780415804185,0.21933307337224855,0.22795968499426833,0.23498307038827676,0.24644740374281315,0.29745879131746106,0.2408747503840426,0.22454747389299792,0.23689636492950017,0.2872563247126783,0.21636778818684016,0.21154147471507795,0.2636948252713546,0.8316246634328367,0.9243500090646075,0.7436594859106949,0.22076170869858935,0.2575401474776032,0.12399495638384848,0.1862435235579585,0.220560518460387,0.9928417264827741,0.4602387800068185,0.26310106179479564,0.6080822941515718,0.3171534465421965,0.25129060146560633,0.6256108624143137,0.27859023323893284,0.3240263597038091,0.24006667537146772,0.705146374753883,0.22081493022377535,0.22054223771678585,0.2153247705772526,0.2330367864813384,0.23718795970638015,0.22232102260991984,0.5502230263207307,0.3319735028014251,0.341420171125419,0.8549500238301903,0.8491345966886646,0.21847730636101004,0.6345125393277744,0.2508096610055247,0.69908667299324,0.922244832718118,0.45642173036724276,0.2839496158902586,0.2105351727943053,0.22239375635802666,0.2399723961537766,0.28782447634956765,0.22533694362679946,0.21576774255189748,0.7235869497612684,0.21751374594969242,0.13638971440548828,0.21778710831957485,,0.6472668499123668,0.26536516206109895,0.08597641920341788,0.33936249559170917,0.9796592342363548,0.24017242366319475,0.20747072959179005,0.4056472808872288,0.2875621805727656,0.259242658191313,0.2319422937979493,
I.40.1,0.3285138523993265,0.006470388378851154,0.8100572912370071,0.9280201630928728,0.8858532280603669,0.5168655605136949,0.3755817235648885,0.1330982784547994,0.010760240112029949,0.5986792452514968,0.006086991644368938,0.36868445461435273,0.4486655788193914,0.10891583206620291,0.3505762843229776,0.661876165808337,0.268318077070896,0.4288625549944285,0.003251502073269298,0.4488192741087248,0.09114600676385437,0.27157936703753566,0.40424287921833524,0.7283981443696059,0.15778757456010226,0.9313268888963113,0.5433651908519729,0.20099491322479754,0.5383170417067684,0.25888868640290924,0.3060501665929819,0.051419953842442655,0.965666388188975,0.0006230663113194185,0.012670688692204066,0.06100218477556235,0.22888899308497912,1.0,0.012760307215508679,0.3905365326605047,0.016469389659406735,9.20109855505041e-05,0.5415757210434077,0.03081885173474706,0.710795000668686,0.1314924821137061,0.5369806697126145,0.6594386990154536,0.5899547524116731,0.944556397115997,0.7209192170679909,0.3746194136409622,0.0009109381203291093,0.6264335618158231,0.8422665518880774,0.6393204271054521,0.1896556389799418,0.47313267041218077,0.37787561174919004,0.20145408029463427,0.1202265830958652,0.038503415884716376,0.024058517725060652,0.6513974007119183,0.3908037258152218,0.09258940101086308,0.5890612510571378,0.6441527991232354,0.04153685151767654,0.008938954945447362,0.10997249588599947,0.5796253462936288,0.009569851596510326,0.29855064835614314,0.0011494954284932395,0.3752349980644727,0.7641430249224138,0.560587534077332,0.5429602039056853,0.6525927495031287,0.6389900716804398,0.5202808672383532,0.8444319269572529,0.00016816228003692217,0.7258009760047965,0.22088666814219193,0.013923172131430317,0.33251574217642677,0.07740517096614656,0.03546314273448357,0.5527289547898943,0.0801311387482567,0.8563781554104811,0.2526307765550301,0.06048620783516565,0.7609114636682408,0.3296371914977868,0.11535466965419124,0.7219897802726842,0.6610348998154095,0.7323403471105985,0.8907735322014874,0.7236692548469941,0.19002742906659326,0.5140320994438565,0.09972968179342019,0.5664470460387158,,0.6435080613720154,0.3328304737004951,0.0001806179067705299,0.07262368986267323,0.17499256610057223,0.7456533802647898,0.4463875138224115,0.10108713279162028,0.015234423404854938,0.4982078377861964,0.8939084257370702,
I.41.16,0.00723227730024731,0.03763503564768972,0.011821006406705633,0.6876606406714336,0.011102781629086827,0.008857235534341543,0.09608527142360272,0.7109186255854476,0.033028367463762,0.5769135885605878,0.09090499978436269,0.02274473435112664,0.008431997274417383,0.1377450239774022,0.01947669434601667,0.7453639581919137,0.3953691161178964,0.053336566546355255,0.04049255874200052,0.008413523728673537,0.004489966671546358,0.0228702499450832,0.01591873539256825,0.010227813299736346,0.1418184177236895,0.011402626665553205,0.38579629568304663,0.042630364568557406,0.057035564751909046,0.09719182641697649,0.03477222012776657,0.2390486283327425,0.10725839140186463,0.49204167774349095,0.9783228534173878,0.7226454188388969,0.6335422409900364,0.012760307215508679,1.0,0.8725925667100707,0.2897897488123446,0.7870495798111772,0.8417276063740221,0.12326975227641347,0.8014233799914146,0.1450301040972586,0.008983344975551196,0.009714908796188028,0.009299108151947288,0.01689135381418092,0.013973542494471093,0.018567840031396155,0.023838372522695536,0.017054719409829413,0.01104542782113886,0.01460729364641449,0.051729925187420034,0.00858348259958872,0.00771765965461781,0.028541622371235094,0.7145912965294516,0.5139032271888462,0.23759202305787427,0.009666170753876034,0.026662255559641235,0.10917651923148204,0.06593369374273049,0.009621463436700475,0.4516377238450915,0.09349847399278308,0.026903470045063837,0.596250042834887,0.07678873591417387,0.02096610953327912,0.9918230908803507,0.05004360596453408,0.3983321776400147,0.0159834941138717,0.9571805040872893,0.009674230649833903,0.0095950428274323,0.008690635742051565,0.013803809368576921,0.009272646287170524,0.010118005994277614,0.7621365889079545,0.10023453113906634,0.3377294293134877,0.3945888361212617,0.6002931244508944,0.009079127191010885,0.9739003838053755,0.1826614815690338,0.9613105535347546,0.41526936109201695,0.5507587741251438,0.05501361639637935,0.16092931286775555,0.010088358580493072,0.2577416735823037,0.34036662899365067,0.012407399489691554,0.01245097695883674,0.4351378288031783,0.008844820341708562,0.11896591133272236,0.00908582847425651,,0.645724944309475,0.03254250502268614,0.003580791872188721,0.12637568250975564,0.5786077825406448,0.018445227392182094,0.007830265211683705,0.3093504611839015,0.043986527328172806,0.031062961104721114,0.01363942476975859,
I.43.16,0.3622777041196802,0.13340256964559657,0.380693774285622,0.6615335357723262,0.3866226415021523,0.37478016233836187,0.48881678447814947,0.9414135499515,0.07398541015353934,0.6453833685872208,0.35959325282017485,0.4237310863165188,0.3722222517787044,0.5383080580335757,0.41743073210636517,0.7260414479099422,0.45588984145747413,0.45654836325437576,0.20833513651003277,0.37198544985197646,0.3378080447313242,0.42607505190055905,0.29541416202162096,0.38004559928218995,0.534941630106849,0.38801311620986667,0.3818451187997898,0.4584851348468004,0.4514989910342444,0.4997489862532968,0.44418464465391816,0.47119737371803216,0.4081568546798191,0.7111849117768667,0.8645947232222698,0.7680913409450651,0.8207799413235733,0.3905365326605047,0.8725925667100707,1.0,0.6705592131948492,0.939745826808744,0.9282138668615957,0.5404555565103517,0.8257659604702339,0.5396230119928693,0.3755486938050252,0.3796147216760333,0.37731261136586924,0.3883339587071786,0.39918917910847485,0.414985473991458,0.20063007684556058,0.4071752425679652,0.3845540007797027,0.40184987561552754,0.4692271338826023,0.3731264016128034,0.36622272417276436,0.4383114542969071,0.9497474197320415,0.8505100887839152,0.5606481174298488,0.3793235268477315,0.42974588683601045,0.11558631315531058,0.3158476156867614,0.3790385045419806,0.7899397571314377,0.33007037746265977,0.43767723414749904,0.6004538118778697,0.5089295737794947,0.4215863651305606,0.8679769304834988,0.45711174814082367,0.4372173244298385,0.4061967795385031,0.8767362637788161,0.3793999034206271,0.3790184572652672,0.3715514826888201,0.39638407325489233,0.15484256930627813,0.3815054540049896,0.7680560731334434,0.5277417474155752,0.3390322291689386,0.6686441898226201,0.9191259538051528,0.37610815746371695,0.8653638947618049,0.39737342827906164,0.9106158176543615,0.7210434749020564,0.5365598270445049,0.46423032033902367,0.18499919245241644,0.3816200540726359,0.35298395025859086,0.4030433543233104,0.3854002451213847,0.371250371162113,0.589534406727831,0.3747484016985101,0.12657447112336237,0.37508627980987874,,0.6462583148401854,0.44019577209796557,0.054161149020190834,0.5361672711794088,0.793618740850662,0.40591013778191054,0.36012386011232744,0.6155542708823045,0.4704111127026728,0.43160816662667056,0.39481884116199084,
I.43.31,0.012700870934715646,0.15719638386206525,0.015430468221325173,0.4971338530974221,0.01570385147063307,0.014128489441454355,0.04145419339698066,0.6322363213236278,0.08935290259952045,0.21348667645724742,0.4776467612425389,0.021760102820112367,0.013805847580367195,0.0537691755362991,0.02045069306906694,0.36339967413425056,0.5458932183982075,0.03080168159209374,0.2484878832284322,0.013782498834993563,0.010094868514257683,0.022013360791568463,0.011089252197884533,0.014936960405146344,0.05403810371710691,0.01589893363613015,0.2734331151826216,0.02913940186767134,0.0309286804915881,0.04282201360023766,0.026187863239990842,0.6444484246111837,0.037584198931573276,0.13183119402833662,0.280743137273085,0.20439918406247948,0.8793258996369295,0.016469389659406735,0.2897897488123446,0.6705592131948492,1.0,0.3354309765984904,0.8630287302911468,0.05179858329522646,0.889059174866324,0.05508844344706839,0.014224936735084367,0.014754608606608769,0.014454267401327606,0.017314536666632182,0.01750857545069743,0.02001794713750944,0.22777605815605573,0.018958406140280794,0.015522491357601531,0.017897580844926007,0.03190501177897812,0.013920257571850357,0.013140489581645631,0.02438958703045269,0.6114635145049698,0.7152188423306767,0.803009718941518,0.014717754052304834,0.023155381691620743,0.12720622764180128,0.02392744208584619,0.014682570281323191,0.8196307184169576,0.4326913348162317,0.02399977612995769,0.6120705097493814,0.04071289645921279,0.021172240863161117,0.266021564081463,0.030288791554395858,0.20359939822174622,0.018616474917603067,0.548114919267302,0.01472602997792101,0.014673225687405407,0.013836070074410926,0.017226590495139776,0.1555654088695546,0.015019130322340899,0.25162619785025286,0.0466952888979077,0.3426753568797647,0.9510467762531152,0.6007353935277754,0.014296362395826257,0.3207891999897301,0.05932312563282063,0.4613397303828156,0.9509150095122203,0.3927187621600762,0.03191019832547482,0.21712641911778835,0.015019525451795558,0.10690860379956336,0.15846813420062514,0.015959733457067398,0.01487660841813551,0.7742587226855479,0.014122303397455571,0.1400536787031393,0.01422098436458775,,0.6478072389875307,0.025355961184755717,0.04568938536083157,0.05173156151516231,0.8961757127706566,0.019168304672401486,0.012744270519318712,0.09173706202022207,0.030719185264305882,0.024208850831404415,0.01705275908331824,
I.43.43,2.777223057781782e-05,0.042242625635227835,0.0001002301513662706,0.6571938899040626,5.9433352513906424e-05,3.7666805308811066e-05,0.014945164407829352,0.8024189861553435,0.03626506074702345,0.47003606790452335,0.10360134202753349,0.00030150690057765303,3.418135089136453e-05,0.021693665278245833,0.00019385022235404918,0.667492926064563,0.412464382209505,0.003645132047508943,0.04585210125024093,3.422035956734899e-05,1.1721924450462341e-05,0.0002814107783951698,0.002150751714346908,5.5466041304859734e-05,0.02571099630876211,6.283245735396584e-05,0.3663388306233698,0.0013761926577606203,0.0052262573333266655,0.012727114316918859,0.0009207986810844672,0.26758983178172746,0.04377377284201123,0.1982873163453101,0.7605443446332545,0.5059270119806856,0.6921554800725982,9.20109855505041e-05,0.7870495798111772,0.939745826808744,0.3354309765984904,1.0,0.8817189607054767,0.013132222127763733,0.8131476946846901,0.02566255343432809,3.868317947928274e-05,4.528113782251577e-05,4.1507883319560685e-05,0.00032375575650546245,9.478213966980018e-05,0.00017300264160681093,0.026738428115980043,0.00016360527280405798,6.356940816233954e-05,0.00010297645677425138,0.0022552390308594973,3.5433160151717955e-05,3.0634691493253396e-05,0.0004739793186913505,0.810090280885272,0.5964563642190406,0.2716907013798811,4.4880566615332145e-05,0.00048444149273367234,0.11135876318179802,0.029139776408054402,4.454746480752815e-05,0.520736874836891,0.1062891737644572,0.00037083734268833794,0.5983898234972824,0.003767802842869954,0.00022788212876757567,0.7377207739118494,0.0028067395918665145,0.35435356365337267,0.00012779299657623527,0.8897716882572833,4.489123144277986e-05,4.406201971042175e-05,4.0058116898929306e-05,0.00010119701167275669,0.010102495380050132,4.9671702051653275e-05,0.6069355699831525,0.00732240167316086,0.3384000816721503,0.4438682076302717,0.7021709090875456,3.9495775289227505e-05,0.8064003424933048,0.1170409090476085,0.9326318970485086,0.47218105155352985,0.5244450552863552,0.003364051603157274,0.167056082024072,4.880086823756511e-05,0.21239811393091262,0.2943016827429429,0.0001012356584999487,0.00017973694050146696,0.46991821910411646,3.749386701243313e-05,0.12150036884989385,4.144702661523596e-05,,0.6460096323578546,0.0007933702658297456,0.003987270637251389,0.016159127125345406,0.6385085256038989,0.0002424794179718419,4.268301522876849e-05,0.11969311027991197,0.001037018010947454,0.0008746063141142534,0.00010260447543319394,
I.44.4,0.5213672312019293,0.3063876574820022,0.5343114933272175,0.6564415758228868,0.538966090207001,0.5305087808852817,0.6063445384922976,0.959968408215427,0.16324128848177116,0.6915242340954211,0.6075541300312559,0.5647115782005894,0.5286673703185825,0.6393052238016701,0.5605052682367383,0.7359793141208864,0.5356246223796461,0.5857984514536299,0.4406740168070732,0.5284911097426868,0.5032483725419653,0.5664117019801125,0.46354594784707204,0.5341795341856563,0.6368056177558294,0.5399511621569695,0.39924752255711404,0.5879991821398491,0.5818453466750356,0.6140822473705905,0.5783549677881084,0.6761671632578811,0.5437428004377338,0.7465018771514791,0.8369698512593742,0.7786900610976581,0.943628000593952,0.5415757210434077,0.8417276063740221,0.9282138668615957,0.8630287302911468,0.8817189607054767,1.0,0.6413276847574696,0.853007643962087,0.6399358252382451,0.5310624540455366,0.5339751759438953,0.5323263968105622,0.5391445532930595,0.5478389471895252,0.5588305136824163,0.44893091199779245,0.5532757260255176,0.537414164517735,0.5497125154069686,0.5950197563208653,0.5293179329988831,0.5242639198799559,0.5746948350646242,0.9538535321463925,0.9846927906784486,0.7734530550844927,0.5337656737302423,0.5686607232614256,0.12478066612196696,0.4696345120038362,0.5335598643190309,0.9428732093378703,0.5702735729962208,0.5744025573226643,0.6051463849160071,0.6215041070281455,0.5633610933244816,0.8392870031191971,0.5864511771149925,0.5018249693334489,0.552717293568441,0.8403224248351486,0.5338217821191809,0.5335511292855111,0.5280823228849391,0.5457713899571632,0.4020529183802364,0.5353147057542045,0.7760025168462084,0.6334758492465866,0.3404750818835347,0.844525411128054,0.9700770261431068,0.5314644552785591,0.8367141770619371,0.5239426773996037,0.8641045970592625,0.8895007278713387,0.5447259844318955,0.5912193925334598,0.22254146538706696,0.5354086843950017,0.4549035131017115,0.4841311735501824,0.5377645909025983,0.526925303043094,0.7379024433665499,0.5304878075688783,0.1375821184252005,0.5306826036703718,,0.6468311273849852,0.5756706235997199,0.21041979284882,0.6382613832722773,0.9284888994157058,0.5521236188307038,0.519508389991161,0.686773291314625,0.5963904621593545,0.5695572495430756,0.5446279585257023,
I.47.23,0.0069690450588202665,0.01212948610873007,0.03379437295500805,0.8405795602263717,0.01758191550625878,0.009755282061693684,0.6649926726087767,0.26946838693381026,0.016011672299932667,0.9007837462426922,0.016601894344585984,0.1063488891184479,0.008585395761003988,0.9723442085240781,0.06998519120394416,0.8706957809764121,0.30904564048201294,0.4159999067052633,0.008062895039185164,0.008631079008847863,0.002329610006698602,0.10177533640143763,0.10014361242441296,0.016751272043626055,0.94628153659768,0.018866645696018015,0.4836355473763201,0.32581618160714354,0.4288331499577531,0.7134383013982999,0.24264036786960536,0.09185804110017848,0.47184354252523875,0.14996010448789698,0.1266026174053395,0.3166352120366384,0.34231685044153626,0.03081885173474706,0.12326975227641347,0.5404555565103517,0.05179858329522646,0.013132222127763733,0.6413276847574696,1.0,0.7423242125702176,0.978334691822657,0.010092718506726018,0.01240175890390178,0.011078835826923705,0.0874996158698765,0.031159724006799897,0.061997152479614875,0.002922492532709046,0.057847316572101175,0.01966351061986995,0.034330520664574884,0.41988810058646164,0.009007721775526605,0.0077683478336975035,0.16206624936883715,0.256073757541553,0.11453911157324614,0.0583374264678378,0.012268089547268574,0.15368201219229827,0.09815436266652522,0.2750621981093375,0.012162897056139058,0.11064681072634504,0.021269308999554256,0.13553922440920663,0.585459878997804,0.7007223625900467,0.08280456613010469,0.051556970182999685,0.3940659560365981,0.618608619030179,0.0442695982842815,0.7091593951788506,0.012261910909575327,0.011953803422087399,0.011172552296634492,0.03412721045036172,0.0006843024308557713,0.014052291623924988,0.512512656339195,0.8900205913529806,0.3343476035544386,0.14657410877365026,0.12128365331505174,0.010369497581750512,0.27467241288975924,0.5255275117013198,0.4518822069637042,0.13049649286679718,0.6829226162154123,0.43855700897267735,0.12991913545137093,0.013653679918200745,0.486554116347064,0.5714592341973719,0.034342718083349766,0.05280715741386042,0.25987350406458387,0.009684929996982936,0.10616325360483843,0.011345691363207441,,0.6442895017936718,0.21866517643318076,0.0005044912338923698,0.9608242685074901,0.2812074980405673,0.08117865760687627,0.013183754580892243,0.6557686859821026,0.33014525274549633,0.21115972001222133,0.03478352096795568,
