Function,Selection,Crossover,Pop_Size,Iters,fitness
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,998.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,998.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,998.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,998.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,999.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_1,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,999.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_2,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,999.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,999.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_2,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_prop_7,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
OneMax,tournament_7,uniform_rank_2,146,146,1000.0
